Antecedente;Consequente;Suporte;Confiança;Lift;Rule Interest;Convicção;Score
GUARANA_ANTARTICA,SPO_OMO;COCA_COLA;0,0114;0,7233;3,7258;0,0083;2,9121;0,5291;11,4645;5,6175;
COCA_COLA,SPO_OMO;GUARANA_ANTARTICA;0,0114;0,3559;4,4308;0,0088;1,4278;0,2756;7,2075;3,5806;
COCA_COLA,GUARANA_ANTARTICA;SPO_OMO;0,0114;0,2502;3,5478;0,0082;1,2397;0,1797;5,0534;2,7522;
FILTRO_PAPEL_MELITTA;COCA_COLA;0,0121;0,4107;2,1156;0,0064;1,3675;0,2166;3,0188;2,7885;
COCA_COLA;FILTRO_PAPEL_MELITTA;0,0121;0,0623;2,1156;0,0064;1,0350;0,0329;3,0188;1,4649;
FARTRIGO_RENATA;DETERGLIMPOL;0,0131;0,2168;3,9555;0,0098;1,2068;0,1620;5,9612;2,8188;
DETERGLIMPOL;FARTRIGO_RENATA;0,0131;0,2394;3,9555;0,0098;1,2351;0,1789;5,9612;2,9195;
FARTRIGO_RENATA,LEITE_MOCA;BISCNESTLE;0,0126;0,4738;3,7580;0,0092;1,6609;0,3478;6,8232;3,9776;
BISCNESTLE,LEITE_MOCA;FARTRIGO_RENATA;0,0126;0,3434;5,6740;0,0104;1,4308;0,2829;9,9875;4,0055;
BISCNESTLE,FARTRIGO_RENATA;LEITE_MOCA;0,0126;0,6387;6,3721;0,0106;2,4902;0,5384;18,0030;6,1916;
OLEO_SOJA_LIZA;MAIONESE_HELLMANN_S;0,0129;0,2877;4,5616;0,0101;1,3154;0,2246;7,2838;3,3523;
MAIONESE_HELLMANN_S;OLEO_SOJA_LIZA;0,0129;0,2043;4,5616;0,0101;1,2004;0,1595;7,2838;2,9695;
CHOCNESTLE;BISCNESTLE;0,0270;0,3826;3,0342;0,0181;1,4154;0,2565;5,1930;3,6726;
BISCNESTLE;CHOCNESTLE;0,0270;0,2142;3,0342;0,0181;1,1828;0,1436;5,1930;2,9453;
PAPEL_HIGPERSONAL;DETERGYPE;0,0178;0,2133;3,3868;0,0125;1,1911;0,1503;5,2263;2,7655;
DETERGYPE;PAPEL_HIGPERSONAL;0,0178;0,2821;3,3868;0,0125;1,2770;0,1988;5,2263;3,0649;
CREME_DE_LEITE_NESTLE,SAL_CISNE;ACUCAR_UNIAO;0,0110;0,6018;6,4662;0,0093;2,2775;0,5087;16,5655;5,8446;
ACUCAR_UNIAO,SAL_CISNE;CREME_DE_LEITE_NESTLE;0,0110;0,4228;5,8621;0,0091;1,6075;0,3507;10,9383;4,4304;
ACUCAR_UNIAO,CREME_DE_LEITE_NESTLE;SAL_CISNE;0,0110;0,4333;6,9817;0,0094;1,6552;0,3713;13,8283;4,8780;
LEITE_MOCA;FEIJAO_TORRESAN;0,0124;0,1241;3,7685;0,0091;1,1040;0,0911;6,0790;2,3459;
FEIJAO_TORRESAN;LEITE_MOCA;0,0124;0,3777;3,7685;0,0091;1,4459;0,2775;6,0790;3,4782;
COCA_COLA;ATUM_COQUEIRO;0,0158;0,0813;2,2996;0,0089;1,0500;0,0460;3,5553;1,7227;
ATUM_COQUEIRO;COCA_COLA;0,0158;0,4464;2,2996;0,0089;1,4557;0,2523;3,5553;3,1666;
MACRENATA;BOMBRIL;0,0169;0,2659;4,2263;0,0129;1,2766;0,2030;7,0102;3,2974;
BOMBRIL;MACRENATA;0,0169;0,2687;4,2263;0,0129;1,2805;0,2051;7,0102;3,3100;
COCA_COLA,MAIONESE_HELLMANN_S;BISCNESTLE;0,0136;0,4496;3,5657;0,0098;1,5878;0,3235;6,2240;3,7993;
BISCNESTLE,MAIONESE_HELLMANN_S;COCA_COLA;0,0136;0,5776;2,9753;0,0090;1,9077;0,3834;6,0277;4,1914;
BISCNESTLE,COCA_COLA;MAIONESE_HELLMANN_S;0,0136;0,2957;4,6889;0,0107;1,3304;0,2327;7,6749;3,4662;
LEITE_MOCA;BISCTOSTINES;0,0159;0,1587;3,3443;0,0112;1,1322;0,1113;5,1916;2,4558;
BISCTOSTINES;LEITE_MOCA;0,0159;0,3352;3,3443;0,0112;1,3534;0,2350;5,1916;3,2224;
OVOS_BRANCOS_KAMIMURA;BISCNESTLE;0,0133;0,2534;2,0097;0,0067;1,1705;0,1273;2,5123;2,1289;
BISCNESTLE;OVOS_BRANCOS_KAMIMURA;0,0133;0,1057;2,0097;0,0067;1,0594;0,0531;2,5123;1,5889;
SPDYPE;BISCNESTLE;0,0103;0,3461;2,7448;0,0066;1,3364;0,2200;3,9068;2,8147;
BISCNESTLE;SPDYPE;0,0103;0,0821;2,7448;0,0066;1,0568;0,0522;3,9068;1,7307;
LEITE_PARMALAT;ARROZ_PRATO_FINO;0,0123;0,1734;3,1167;0,0083;1,1425;0,1178;4,2839;2,2889;
ARROZ_PRATO_FINO;LEITE_PARMALAT;0,0123;0,2202;3,1167;0,0083;1,1918;0,1496;4,2839;2,4859;
COCA_COLA;ARROZ_PRATO_FINO;0,0253;0,1303;2,3425;0,0145;1,0859;0,0747;3,8309;2,1965;
ARROZ_PRATO_FINO;COCA_COLA;0,0253;0,4547;2,3425;0,0145;1,4779;0,2606;3,8309;3,4985;
SUCO_MAGUARY;CREME_DE_LEITE_NESTLE;0,0120;0,2770;3,8401;0,0089;1,2833;0,2048;5,7155;3,0071;
CREME_DE_LEITE_NESTLE;SUCO_MAGUARY;0,0120;0,1670;3,8401;0,0089;1,1483;0,1235;5,7155;2,5203;
CREME_DE_LEITE_NESTLE;ARROZ_PRATO_FINO;0,0170;0,2357;4,2372;0,0130;1,2356;0,1801;7,0998;3,1706;
ARROZ_PRATO_FINO;CREME_DE_LEITE_NESTLE;0,0170;0,3056;4,2372;0,0130;1,3362;0,2335;7,0998;3,4901;
OLEO_SOJA_LIZA;DETERGYPE;0,0122;0,2722;4,3219;0,0094;1,2875;0,2092;6,6597;3,1643;
DETERGYPE;OLEO_SOJA_LIZA;0,0122;0,1935;4,3219;0,0094;1,1845;0,1488;6,6597;2,8080;
COCA_COLA,PAPEL_HIGPERSONAL;ACUCAR_UNIAO;0,0118;0,3808;4,0919;0,0089;1,4647;0,2878;6,7166;3,5956;
ACUCAR_UNIAO,PAPEL_HIGPERSONAL;COCA_COLA;0,0118;0,5255;2,7073;0,0074;1,6985;0,3314;4,8306;3,6893;
ACUCAR_UNIAO,COCA_COLA;PAPEL_HIGPERSONAL;0,0118;0,3075;3,6918;0,0086;1,3238;0,2242;5,5269;3,0839;
SPO_OMO;AMACCOMFORT;0,0144;0,2043;6,5569;0,0122;1,2175;0,1731;13,9908;3,7908;
AMACCOMFORT;SPO_OMO;0,0144;0,4624;6,5569;0,0122;1,7291;0,3919;13,9908;5,0801;
FERMROYAL;ACUCAR_UNIAO;0,0134;0,4232;4,5468;0,0104;1,5723;0,3301;8,1798;4,0568;
ACUCAR_UNIAO;FERMROYAL;0,0134;0,1436;4,5468;0,0104;1,1308;0,1120;8,1798;2,7518;
CDCLOSEUP;BOMBRIL;0,0125;0,2722;4,3263;0,0096;1,2876;0,2093;6,7007;3,1780;
BOMBRIL;CDCLOSEUP;0,0125;0,1982;4,3263;0,0096;1,1901;0,1524;6,7007;2,8424;
LEITE_MOCA;FILTRO_PAPEL_MELITTA;0,0111;0,1105;3,7513;0,0081;1,0911;0,0810;5,9569;2,2305;
FILTRO_PAPEL_MELITTA;LEITE_MOCA;0,0111;0,3760;3,7513;0,0081;1,4419;0,2758;5,9569;3,4120;
PAPEL_HIGPERSONAL;NISSIM_L_AMEM;0,0126;0,1512;3,1743;0,0086;1,1220;0,1036;4,4826;2,2334;
NISSIM_L_AMEM;PAPEL_HIGPERSONAL;0,0126;0,2644;3,1743;0,0086;1,2462;0,1811;4,4826;2,7135;
LEITE_MOCA;AGUA_SANITCANDURA;0,0117;0,1168;3,5051;0,0084;1,0945;0,0835;5,3727;2,1902;
AGUA_SANITCANDURA;LEITE_MOCA;0,0117;0,3513;3,5051;0,0084;1,3871;0,2511;5,3727;3,2160;
MARGDORIANA;MAIONESE_HELLMANN_S;0,0138;0,2584;4,0977;0,0105;1,2635;0,1954;6,3520;3,0876;
MAIONESE_HELLMANN_S;MARGDORIANA;0,0138;0,2195;4,0977;0,0105;1,2126;0,1659;6,3520;2,9124;
COCA_COLA,LEITE_MOCA;AGUA_SANITVAREK;0,0111;0,2524;4,9966;0,0089;1,2701;0,2019;7,8455;3,2533;
AGUA_SANITVAREK,LEITE_MOCA;COCA_COLA;0,0111;0,5782;2,9786;0,0074;1,9106;0,3841;5,9745;4,1148;
AGUA_SANITVAREK,COCA_COLA;LEITE_MOCA;0,0111;0,5369;5,3570;0,0090;1,9431;0,4367;11,5768;4,9473;
PAPEL_HIGNEVE;COCA_COLA;0,0300;0,4317;2,2236;0,0165;1,4179;0,2375;3,5466;3,4293;
COCA_COLA;PAPEL_HIGNEVE;0,0300;0,1546;2,2236;0,0165;1,1006;0,0851;3,5466;2,3397;
LEITE_MOCA;CHOCLACTA;0,0190;0,1895;3,3395;0,0133;1,1638;0,1328;5,3386;2,6945;
CHOCLACTA;LEITE_MOCA;0,0190;0,3347;3,3395;0,0133;1,3525;0,2345;5,3386;3,3277;
SPO_OMO;BISCTOSTINES;0,0116;0,1643;3,4615;0,0082;1,1398;0,1168;4,8966;2,3547;
BISCTOSTINES;SPO_OMO;0,0116;0,2441;3,4615;0,0082;1,2297;0,1736;4,8966;2,6995;
LEITE_MOCA,OLEO_SOJA_LIZA;COCA_COLA;0,0110;0,5773;2,9737;0,0073;1,9064;0,3832;5,9482;4,1029;
COCA_COLA,OLEO_SOJA_LIZA;LEITE_MOCA;0,0110;0,5552;5,5388;0,0090;2,0226;0,4549;12,4548;5,1354;
COCA_COLA,LEITE_MOCA;OLEO_SOJA_LIZA;0,0110;0,2499;5,5800;0,0090;1,2734;0,2051;9,0826;3,4292;
COTONETES_JOHNSON_S;COCA_COLA;0,0105;0,4704;2,4232;0,0062;1,5217;0,2763;3,8405;3,2076;
COCA_COLA;COTONETES_JOHNSON_S;0,0105;0,0539;2,4232;0,0062;1,0335;0,0317;3,8405;1,5278;
PAPEL_HIGNEVE;CDCOLGATE;0,0108;0,1549;3,8066;0,0079;1,1352;0,1142;5,5162;2,4052;
CDCOLGATE;PAPEL_HIGNEVE;0,0108;0,2646;3,8066;0,0079;1,2653;0,1951;5,5162;2,8886;
FEIJAO_BROTO_LEGAL;FARTRIGO_RENATA;0,0139;0,3113;5,1433;0,0112;1,3640;0,2507;8,8053;3,7170;
FARTRIGO_RENATA;FEIJAO_BROTO_LEGAL;0,0139;0,2293;5,1433;0,0112;1,2396;0,1847;8,8053;3,3312;
PAPEL_HIGNEVE;AMACCOMFORT;0,0114;0,1642;5,2699;0,0092;1,1591;0,1330;9,0621;2,9780;
AMACCOMFORT;PAPEL_HIGNEVE;0,0114;0,3663;5,2699;0,0092;1,4684;0,2968;9,0621;3,9326;
ARROZ_PRATO_FINO,LEITE_MOCA;ACUCAR_UNIAO;0,0142;0,6056;6,5071;0,0120;2,2995;0,5125;17,4667;6,0468;
ACUCAR_UNIAO,LEITE_MOCA;ARROZ_PRATO_FINO;0,0142;0,3983;7,1601;0,0122;1,5696;0,3427;14,7310;4,9044;
ACUCAR_UNIAO,ARROZ_PRATO_FINO;LEITE_MOCA;0,0142;0,5810;5,7962;0,0117;2,1472;0,4807;14,3273;5,5666;
VEJA_MUSO;CREME_DE_LEITE_NESTLE;0,0113;0,3045;4,2222;0,0086;1,3341;0,2324;6,4938;3,2470;
CREME_DE_LEITE_NESTLE;VEJA_MUSO;0,0113;0,1567;4,2222;0,0086;1,1418;0,1196;6,4938;2,5795;
FERMROYAL;CREME_DE_LEITE_NESTLE;0,0113;0,3581;4,9657;0,0090;1,4456;0,2860;8,3275;3,7789;
CREME_DE_LEITE_NESTLE;FERMROYAL;0,0113;0,1568;4,9657;0,0090;1,1485;0,1252;8,3275;2,8385;
VEJA_MUSO;ACUCAR_UNIAO;0,0143;0,3866;4,1536;0,0109;1,4784;0,2935;7,0776;3,7500;
ACUCAR_UNIAO;VEJA_MUSO;0,0143;0,1541;4,1536;0,0109;1,1383;0,1170;7,0776;2,6878;
SAL_CISNE;ACUCAR_UNIAO;0,0260;0,4189;4,5013;0,0202;1,5608;0,3259;9,3620;4,5428;
ACUCAR_UNIAO;SAL_CISNE;0,0260;0,2794;4,5013;0,0202;1,3016;0,2173;9,3620;3,8766;
BOMBRIL;BISCTOSTINES;0,0110;0,1752;3,6915;0,0080;1,1549;0,1277;5,2505;2,4603;
BISCTOSTINES;BOMBRIL;0,0110;0,2323;3,6915;0,0080;1,2206;0,1694;5,2505;2,7099;
BOMBRIL,MAIONESE_HELLMANN_S;ACUCAR_UNIAO;0,0105;0,5907;6,3473;0,0089;2,2160;0,4977;15,7347;5,6897;
ACUCAR_UNIAO,MAIONESE_HELLMANN_S;BOMBRIL;0,0105;0,4595;7,3018;0,0091;1,7337;0,3966;15,0057;5,1253;
ACUCAR_UNIAO,BOMBRIL;MAIONESE_HELLMANN_S;0,0105;0,4107;6,5112;0,0089;1,5898;0,3476;12,2288;4,5611;
PAPEL_HIGPERSONAL;CREME_DE_LEITE_NESTLE;0,0177;0,2122;2,9421;0,0117;1,1778;0,1401;4,2655;2,5653;
CREME_DE_LEITE_NESTLE;PAPEL_HIGPERSONAL;0,0177;0,2451;2,9421;0,0117;1,2143;0,1618;4,2655;2,7029;
CREME_DE_LEITE_NESTLE,GUARANA_ANTARTICA;COCA_COLA;0,0111;0,6937;3,5734;0,0080;2,6308;0,4996;9,9108;5,2535;
COCA_COLA,GUARANA_ANTARTICA;CREME_DE_LEITE_NESTLE;0,0111;0,2437;3,3793;0,0078;1,2269;0,1716;4,7187;2,6492;
COCA_COLA,CREME_DE_LEITE_NESTLE;GUARANA_ANTARTICA;0,0111;0,3511;4,3714;0,0086;1,4173;0,2708;7,0293;3,5228;
ARROZ_PRATO_FINO,SAL_CISNE;ACUCAR_UNIAO;0,0117;0,6215;6,6783;0,0099;2,3963;0,5285;18,1562;6,1250;
ACUCAR_UNIAO,SAL_CISNE;ARROZ_PRATO_FINO;0,0117;0,4491;8,0730;0,0102;1,7143;0,3935;17,2505;5,3883;
ACUCAR_UNIAO,ARROZ_PRATO_FINO;SAL_CISNE;0,0117;0,4794;7,7244;0,0102;1,8018;0,4174;16,9115;5,4626;
VINAGRE_CASTELO;ACUCAR_UNIAO;0,0120;0,3982;4,2791;0,0092;1,5071;0,3052;7,2585;3,7676;
ACUCAR_UNIAO;VINAGRE_CASTELO;0,0120;0,1293;4,2791;0,0092;1,1138;0,0991;7,2585;2,5340;
LEITE_MOCA;BATATA_RUFFLES;0,0100;0,1001;2,6872;0,0063;1,0698;0,0629;3,5660;1,7607;
BATATA_RUFFLES;LEITE_MOCA;0,0100;0,2693;2,6872;0,0063;1,2314;0,1691;3,5660;2,4453;
CHOCLACTA,LEITE_MOCA;BISCNESTLE;0,0111;0,5858;4,6459;0,0087;2,1099;0,4597;10,6542;4,9866;
BISCNESTLE,LEITE_MOCA;CHOCLACTA;0,0111;0,3035;5,3486;0,0090;1,3543;0,2468;8,7664;3,6225;
BISCNESTLE,CHOCLACTA;LEITE_MOCA;0,0111;0,4821;4,8097;0,0088;1,7372;0,3818;9,2741;4,3975;
COCA_COLA;BISCBAUDUCCO;0,0118;0,0609;1,9931;0,0059;1,0323;0,0304;2,7249;1,3956;
BISCBAUDUCCO;COCA_COLA;0,0118;0,3869;1,9931;0,0059;1,3144;0,1928;2,7249;2,5993;
SAL_CISNE;ARROZ_PRATO_FINO;0,0188;0,3027;5,4414;0,0153;1,3544;0,2471;10,6179;4,0216;
ARROZ_PRATO_FINO;SAL_CISNE;0,0188;0,3377;5,4414;0,0153;1,4163;0,2757;10,6179;4,1908;
FARTRIGO_RENATA;BOMBRIL;0,0186;0,3073;4,8831;0,0148;1,3527;0,2443;8,9567;3,8177;
BOMBRIL;FARTRIGO_RENATA;0,0186;0,2955;4,8831;0,0148;1,3336;0,2350;8,9567;3,7620;
SPO_OMO;OLEO_SOJA_LIZA;0,0136;0,1932;4,3154;0,0105;1,1840;0,1485;6,9075;2,8688;
OLEO_SOJA_LIZA;SPO_OMO;0,0136;0,3044;4,3154;0,0105;1,3361;0,2338;6,9075;3,3748;
NISSIM_L_AMEM;MACRENATA;0,0122;0,2556;4,0205;0,0091;1,2580;0,1920;6,0192;2,9793;
MACRENATA;NISSIM_L_AMEM;0,0122;0,1915;4,0205;0,0091;1,1780;0,1439;6,0192;2,6933;
GELATINA_ROYAL;BOMBRIL;0,0114;0,2684;4,2656;0,0087;1,2809;0,2055;6,4462;3,0922;
BOMBRIL;GELATINA_ROYAL;0,0114;0,1804;4,2656;0,0087;1,1685;0,1381;6,4462;2,6951;
TRIDENT;BISCNESTLE;0,0112;0,3929;3,1160;0,0076;1,4395;0,2668;4,8248;3,2296;
BISCNESTLE;TRIDENT;0,0112;0,0887;3,1160;0,0076;1,0661;0,0603;4,8248;1,9279;
PAPEL_HIGNEVE;CDCLOSEUP;0,0104;0,1493;3,2587;0,0072;1,1217;0,1035;4,4328;2,1745;
CDCLOSEUP;PAPEL_HIGNEVE;0,0104;0,2265;3,2587;0,0072;1,2030;0,1570;4,4328;2,5022;
TANG;COCA_COLA;0,0103;0,4031;2,0765;0,0054;1,3501;0,2090;2,9051;2,6864;
COCA_COLA;TANG;0,0103;0,0533;2,0765;0,0054;1,0292;0,0276;2,9051;1,3701;
CREME_DE_LEITE_NESTLE;AGUA_SANITVAREK;0,0133;0,1843;3,6479;0,0096;1,1640;0,1338;5,4051;2,5734;
AGUA_SANITVAREK;CREME_DE_LEITE_NESTLE;0,0133;0,2631;3,6479;0,0096;1,2592;0,1910;5,4051;2,9190;
ARROZ_PRATO_FINO,BISCNESTLE;ACUCAR_UNIAO;0,0109;0,5562;5,9762;0,0091;2,0435;0,4631;13,7033;5,3105;
ACUCAR_UNIAO,BISCNESTLE;ARROZ_PRATO_FINO;0,0109;0,3588;6,4503;0,0092;1,4729;0,3032;11,5774;4,2688;
ACUCAR_UNIAO,ARROZ_PRATO_FINO;BISCNESTLE;0,0109;0,4484;3,5563;0,0079;1,5843;0,3223;6,0738;3,6929;
COCA_COLA,MAIONESE_HELLMANN_S;ACUCAR_UNIAO;0,0137;0,4530;4,8672;0,0109;1,6579;0,3599;9,2878;4,3590;
ACUCAR_UNIAO,MAIONESE_HELLMANN_S;COCA_COLA;0,0137;0,5962;3,0711;0,0092;1,9956;0,4020;6,5174;4,3620;
ACUCAR_UNIAO,COCA_COLA;MAIONESE_HELLMANN_S;0,0137;0,3574;5,6675;0,0113;1,4581;0,2944;10,2760;4,1291;
SPO_OMO;GUARANA_ANTARTICA;0,0158;0,2235;2,7831;0,0101;1,1844;0,1432;3,8572;2,4771;
GUARANA_ANTARTICA;SPO_OMO;0,0158;0,1963;2,7831;0,0101;1,1565;0,1258;3,8572;2,3652;
CHOCLACTA,COCA_COLA;BISCNESTLE;0,0124;0,5148;4,0831;0,0094;1,8012;0,3887;8,0485;4,3445;
BISCNESTLE,COCA_COLA;CHOCLACTA;0,0124;0,2704;4,7644;0,0098;1,2928;0,2136;7,6040;3,3200;
BISCNESTLE,CHOCLACTA;COCA_COLA;0,0124;0,5378;2,7706;0,0079;1,7437;0,3437;5,0930;3,8118;
CREME_DE_LEITE_NESTLE;BISCNESTLE;0,0256;0,3543;2,8099;0,0165;1,3534;0,2282;4,5154;3,3673;
BISCNESTLE;CREME_DE_LEITE_NESTLE;0,0256;0,2027;2,8099;0,0165;1,1637;0,1305;4,5154;2,7298;
FEIJAO_BROTO_LEGAL;ACUCAR_UNIAO;0,0189;0,4247;4,5634;0,0148;1,5765;0,3316;8,7759;4,3024;
ACUCAR_UNIAO;FEIJAO_BROTO_LEGAL;0,0189;0,2034;4,5634;0,0148;1,1994;0,1588;8,7759;3,2580;
SPO_OMO;DETERGYPE;0,0215;0,3045;4,8351;0,0170;1,3473;0,2415;9,3677;3,9190;
DETERGYPE;SPO_OMO;0,0215;0,3410;4,8351;0,0170;1,4105;0,2705;9,3677;4,0928;
SPO_OMO;FERMROYAL;0,0100;0,1420;4,4953;0,0078;1,1287;0,1104;6,9648;2,5534;
FERMROYAL;SPO_OMO;0,0100;0,3170;4,4953;0,0078;1,3610;0,2465;6,9648;3,3518;
PAPEL_HIGNEVE;DETERGLIMPOL;0,0137;0,1975;3,6043;0,0099;1,1779;0,1427;5,3303;2,6303;
DETERGLIMPOL;PAPEL_HIGNEVE;0,0137;0,2506;3,6043;0,0099;1,2416;0,1810;5,3303;2,8624;
NISSIM_L_AMEM;BISCNESTLE;0,0196;0,4109;3,2588;0,0136;1,4835;0,2848;5,5389;3,6719;
BISCNESTLE;NISSIM_L_AMEM;0,0196;0,1553;3,2588;0,0136;1,1274;0,1076;5,5389;2,5520;
CHOCNESTLE;BISCNABISCO;0,0130;0,1848;3,1919;0,0090;1,1556;0,1269;4,4710;2,3936;
BISCNABISCO;CHOCNESTLE;0,0130;0,2254;3,1919;0,0090;1,1998;0,1548;4,4710;2,5658;
OVOS_BRANCOS_KAMIMURA;COCA_COLA;0,0185;0,3517;1,8115;0,0083;1,2430;0,1575;2,3834;2,4733;
COCA_COLA;OVOS_BRANCOS_KAMIMURA;0,0185;0,0953;1,8115;0,0083;1,0472;0,0427;2,3834;1,5687;
PAPEL_HIGPERSONAL;FARTRIGO_RENATA;0,0141;0,1695;2,8010;0,0091;1,1312;0,1090;3,8287;2,2108;
FARTRIGO_RENATA;PAPEL_HIGPERSONAL;0,0141;0,2333;2,8010;0,0091;1,1957;0,1500;3,8287;2,4727;
BOMBRIL;BISCNABISCO;0,0123;0,1955;3,3768;0,0087;1,1710;0,1376;4,7516;2,4819;
BISCNABISCO;BOMBRIL;0,0123;0,2125;3,3768;0,0087;1,1899;0,1496;4,7516;2,5549;
COCA_COLA;ABSSLIVRE;0,0164;0,0846;2,1319;0,0087;1,0491;0,0449;3,1095;1,6654;
ABSSLIVRE;COCA_COLA;0,0164;0,4139;2,1319;0,0087;1,3749;0,2197;3,1095;2,9240;
PAPEL_HIGPERSONAL;DETERGLIMPOL;0,0164;0,1964;3,5831;0,0118;1,1762;0,1416;5,5818;2,7205;
DETERGLIMPOL;PAPEL_HIGPERSONAL;0,0164;0,2985;3,5831;0,0118;1,3067;0,2152;5,5818;3,1700;
MACRENATA;LEITE_MOCA;0,0241;0,3784;3,7757;0,0177;1,4476;0,2782;6,8763;3,9253;
LEITE_MOCA;MACRENATA;0,0241;0,2401;3,7757;0,0177;1,2322;0,1765;6,8763;3,2958;
FARTRIGO_RENATA;CREME_DE_LEITE_NESTLE;0,0201;0,3328;4,6140;0,0158;1,3906;0,2606;8,5146;3,9032;
CREME_DE_LEITE_NESTLE;FARTRIGO_RENATA;0,0201;0,2792;4,6140;0,0158;1,3034;0,2187;8,5146;3,6517;
BOMBRIL;AGRIN_CASTELO;0,0104;0,1656;5,4853;0,0085;1,1623;0,1354;9,2093;3,0009;
AGRIN_CASTELO;BOMBRIL;0,0104;0,3452;5,4853;0,0085;1,4310;0,2823;9,2093;3,8496;
SPO_OMO;CDCOLGATE;0,0132;0,1869;4,5921;0,0103;1,1798;0,1462;7,5338;2,9206;
CDCOLGATE;SPO_OMO;0,0132;0,3239;4,5921;0,0103;1,3747;0,2533;7,5338;3,5522;
SCLIXO_PLASLIXO;COCA_COLA;0,0159;0,4636;2,3880;0,0093;1,5023;0,2694;3,8188;3,3084;
COCA_COLA;SCLIXO_PLASLIXO;0,0159;0,0821;2,3880;0,0093;1,0520;0,0477;3,8188;1,7739;
DETERGYPE;AGUA_SANITVAREK;0,0160;0,2541;5,0285;0,0128;1,2729;0,2035;8,9033;3,5041;
AGUA_SANITVAREK;DETERGYPE;0,0160;0,3167;5,0285;0,0128;1,3713;0,2537;8,9033;3,7994;
PAPEL_HIGPERSONAL;AGUA_SANITCANDURA;0,0106;0,1268;3,8053;0,0078;1,1071;0,0935;5,7038;2,2847;
AGUA_SANITCANDURA;PAPEL_HIGPERSONAL;0,0106;0,3170;3,8053;0,0078;1,3421;0,2337;5,7038;3,1262;
PAPEL_HIGPERSONAL;BOMBRIL;0,0190;0,2280;3,6235;0,0138;1,2138;0,1651;5,8675;2,9739;
BOMBRIL;PAPEL_HIGPERSONAL;0,0190;0,3018;3,6235;0,0138;1,3130;0,2185;5,8675;3,3014;
LEITE_MOCA;CDSORRISO;0,0147;0,1466;4,0551;0,0111;1,1294;0,1104;7,0312;2,6399;
CDSORRISO;LEITE_MOCA;0,0147;0,4064;4,0551;0,0111;1,5159;0,3062;7,0312;3,8263;
AGUA_SANITCANDURA;ACUCAR_UNIAO;0,0102;0,3047;3,2742;0,0071;1,3044;0,2117;4,6715;2,8499;
ACUCAR_UNIAO;AGUA_SANITCANDURA;0,0102;0,1091;3,2742;0,0071;1,0851;0,0758;4,6715;2,0137;
LEITE_MOCA;BISCNESTLE;0,0367;0,3657;2,9007;0,0240;1,3779;0,2397;5,2252;3,8373;
BISCNESTLE;LEITE_MOCA;0,0367;0,2907;2,9007;0,0240;1,2686;0,1905;5,2252;3,5137;
LEITE_PARMALAT;COCA_COLA;0,0272;0,3857;1,9868;0,0135;1,3118;0,1916;2,8686;2,9601;
COCA_COLA;LEITE_PARMALAT;0,0272;0,1404;1,9868;0,0135;1,0811;0,0697;2,8686;2,0477;
DETERGLIMPOL;ARROZ_PRATO_FINO;0,0124;0,2258;4,0582;0,0093;1,2197;0,1701;6,0797;2,8650;
ARROZ_PRATO_FINO;DETERGLIMPOL;0,0124;0,2224;4,0582;0,0093;1,2155;0,1676;6,0797;2,8499;
SPO_OMO;MARGDORIANA;0,0141;0,2005;3,7427;0,0104;1,1838;0,1469;5,6609;2,7111;
MARGDORIANA;SPO_OMO;0,0141;0,2640;3,7427;0,0104;1,2628;0,1934;5,6609;2,9916;
MAIONESE_HELLMANN_S;CDCOLGATE;0,0108;0,1714;4,2116;0,0082;1,1577;0,1307;6,2779;2,6146;
CDCOLGATE;MAIONESE_HELLMANN_S;0,0108;0,2656;4,2116;0,0082;1,2758;0,2026;6,2779;3,0380;
BISCNESTLE,COCA_COLA;BISCNABISCO;0,0122;0,2652;4,5818;0,0095;1,2822;0,2074;7,1736;3,2222;
BISCNABISCO,COCA_COLA;BISCNESTLE;0,0122;0,5125;4,0643;0,0092;1,7925;0,3864;7,9574;4,3134;
BISCNABISCO,BISCNESTLE;COCA_COLA;0,0122;0,4907;2,5279;0,0074;1,5824;0,2966;4,2011;3,4184;
SPO_OMO;SAL_CISNE;0,0191;0,2705;4,3574;0,0147;1,2857;0,2084;7,6440;3,4621;
SAL_CISNE;SPO_OMO;0,0191;0,3073;4,3574;0,0147;1,3419;0,2368;7,6440;3,6325;
SAL_CISNE;PAPEL_HIGNEVE;0,0146;0,2351;3,3813;0,0103;1,2164;0,1655;4,9400;2,7386;
PAPEL_HIGNEVE;SAL_CISNE;0,0146;0,2099;3,3813;0,0103;1,1871;0,1478;4,9400;2,6299;
BOMBRIL,LEITE_MOCA;ACHOCNESCAU;0,0102;0,3857;6,5615;0,0086;1,5323;0,3270;11,9495;4,4171;
ACHOCNESCAU,LEITE_MOCA;BOMBRIL;0,0102;0,4047;6,4315;0,0086;1,5742;0,3418;11,8842;4,4817;
ACHOCNESCAU,BOMBRIL;LEITE_MOCA;0,0102;0,6430;6,4152;0,0086;2,5203;0,5428;17,8825;6,1302;
CREME_DE_LEITE_NESTLE,MAIONESE_HELLMANN_S;COCA_COLA;0,0116;0,5757;2,9656;0,0077;1,8993;0,3816;5,9274;4,1107;
COCA_COLA,MAIONESE_HELLMANN_S;CREME_DE_LEITE_NESTLE;0,0116;0,3846;5,3332;0,0094;1,5079;0,3125;9,3937;4,0618;
